Transaction_ID,Customer_ID,Amount,Location,Merchant_Category,Device_ID,Timestamp,Hour,Is_Foreign,Is_Night,Velocity_Flag,Fraudulent
100536,10068,22.43,"Las Vegas, NV",Online,20017,2026-03-26 17:48:06.561990,17,1,0,0,No
100537,10003,271.41,"Miami, FL",Travel,20057,2026-03-27 10:05:06.561990,10,1,0,0,No
100538,10015,159.39,"Dallas, TX",Gas,20059,2026-03-28 21:18:06.561990,21,1,0,0,No
100539,10023,358.37,"Dallas, TX",Retail,20087,2026-03-28 06:05:06.561990,6,1,0,0,No
100540,10079,80.85,"Austin, TX",Dining,20026,2026-03-27 07:50:06.561990,7,0,0,0,No
100541,10001,121.42,"Dallas, TX",Dining,20067,2026-03-26 13:18:06.561990,13,1,0,0,No
100542,10091,56.01,"Austin, TX",Gas,20021,2026-03-24 05:09:06.561990,5,0,0,0,No
100543,10031,127.82,"Austin, TX",Retail,20023,2026-03-29 17:46:06.561990,17,0,0,0,No
100544,10090,117.08,"Las Vegas, NV",Dining,20039,2026-03-27 04:54:06.561990,4,1,1,0,No
100545,10083,15.92,"Houston, TX",Dining,20073,2026-03-24 12:10:06.561990,12,1,0,0,No
100546,10023,454.46,"Austin, TX",Online,20065,2026-03-25 12:09:06.561990,12,0,0,0,No
100547,10011,43.09,"Austin, TX",Grocery,20039,2026-03-26 13:11:06.561990,13,0,0,0,No
100548,10049,184.46,"Houston, TX",Dining,20005,2026-03-26 08:52:06.561990,8,1,0,0,No
100549,10034,157.14,"Austin, TX",Travel,20017,2026-03-29 04:07:06.561990,4,0,1,0,No
100550,10032,337.02,"Austin, TX",Retail,20080,2026-03-26 04:36:06.561990,4,0,1,0,No
100551,10032,371.49,"Austin, TX",Travel,20086,2026-03-29 08:06:06.561990,8,0,0,0,No
100552,10060,49.8,"Austin, TX",Gas,20029,2026-03-28 23:51:06.561990,23,0,0,0,No
100553,10050,62.78,"Houston, TX",Online,20020,2026-03-27 10:04:06.561990,10,1,0,0,No
100554,10042,208.84,"Austin, TX",Retail,20061,2026-03-29 18:30:06.561990,18,0,0,0,No
100555,10011,58.71,"Dallas, TX",Online,20009,2026-03-29 00:09:06.561990,0,1,1,0,No
100556,10066,491.45,"Austin, TX",Grocery,20012,2026-03-25 11:41:06.561990,11,0,0,0,Yes
100557,10064,175.05,"Dallas, TX",Dining,20075,2026-03-27 03:11:06.561990,3,1,1,0,No
100558,10032,283.28,"Las Vegas, NV",Retail,20008,2026-03-26 09:33:06.561990,9,1,0,0,No
100559,10039,58.38,"Dallas, TX",Gas,20067,2026-03-23 18:53:06.561990,18,1,0,0,No
100560,10073,282.45,"Miami, FL",Grocery,20038,2026-03-25 10:16:06.561990,10,1,0,0,No
100561,10042,31.0,"Las Vegas, NV",Grocery,20023,2026-03-29 23:42:06.561990,23,1,0,0,No
100562,10043,143.31,"Austin, TX",Online,20033,2026-03-28 14:07:06.561990,14,0,0,0,No
100563,10028,139.6,"Dallas, TX",Grocery,20060,2026-03-30 03:09:06.561990,3,1,1,0,No
100564,10012,341.18,"Miami, FL",Retail,20040,2026-03-26 16:58:06.561990,16,1,0,0,No
100565,10011,68.99,"Austin, TX",Online,20004,2026-03-30 05:13:06.561990,5,0,0,0,No
100566,10094,460.69,"Austin, TX",Grocery,20078,2026-03-25 04:09:06.561990,4,0,1,0,No
100567,10045,217.4,"Las Vegas, NV",Gas,20049,2026-03-26 00:45:06.561990,0,1,1,0,No
100568,10001,166.76,"Dallas, TX",Travel,20003,2026-03-27 16:25:06.561990,16,1,0,0,No
100569,10034,218.57,"Austin, TX",Retail,20050,2026-03-25 07:46:06.561990,7,0,0,0,No
100570,10086,112.25,"Austin, TX",Gas,20051,2026-03-26 15:19:06.561990,15,0,0,0,No
100571,10080,24.68,"San Antonio, TX",Gas,20038,2026-03-26 11:49:06.561990,11,1,0,0,No
100572,10089,45.8,"Houston, TX",Online,20007,2026-03-29 10:25:06.561990,10,1,0,0,No
100573,10007,197.28,"Houston, TX",Dining,20044,2026-03-26 01:54:06.561990,1,1,1,0,No
100574,10092,63.12,"San Antonio, TX",Online,20087,2026-03-28 06:36:06.561990,6,1,0,0,No
100575,10025,84.73,"Houston, TX",Retail,20027,2026-03-23 18:57:06.561990,18,1,0,0,No
100576,10073,272.73,"Houston, TX",Retail,20026,2026-03-26 14:06:06.561990,14,1,0,0,No
100577,10089,154.1,"Dallas, TX",Online,20064,2026-03-28 08:44:06.561990,8,1,0,0,No
100578,10033,330.26,"Dallas, TX",Dining,20033,2026-03-27 23:27:06.561990,23,1,0,0,No
100579,10006,84.15,"Houston, TX",Online,20080,2026-03-28 11:33:06.561990,11,1,0,0,No
100580,10067,112.22,"Austin, TX",Retail,20061,2026-03-26 06:11:06.561990,6,0,0,0,No
100581,10057,263.0,"Austin, TX",Dining,20061,2026-03-29 15:17:06.561990,15,0,0,0,No
100582,10074,170.87,"Las Vegas, NV",Retail,20037,2026-03-29 17:26:06.561990,17,1,0,0,No
100583,10028,486.4,"Austin, TX",Dining,20025,2026-03-25 01:19:06.561990,1,0,1,0,No
100584,10035,46.65,"Austin, TX",Dining,20023,2026-03-24 18:39:06.561990,18,0,0,0,No
100585,10088,50.16,"Austin, TX",Online,20038,2026-03-25 11:35:06.561990,11,0,0,0,No
100586,10020,148.22,"San Antonio, TX",Online,20020,2026-03-27 06:23:06.561990,6,1,0,0,No
100587,10035,171.12,"Austin, TX",Online,20093,2026-03-28 14:57:06.561990,14,0,0,0,No
100588,10009,52.95,"Austin, TX",Dining,20046,2026-03-24 13:56:06.561990,13,0,0,0,No
100589,10072,239.28,"Austin, TX",Dining,20047,2026-03-25 09:20:06.561990,9,0,0,0,No
100590,10023,187.48,"Dallas, TX",Retail,20012,2026-03-26 20:11:06.561990,20,1,0,0,No
100591,10063,74.36,"Austin, TX",Gas,20002,2026-03-26 20:23:06.561990,20,0,0,0,No
100592,10098,144.28,"Austin, TX",Online,20031,2026-03-25 22:48:06.561990,22,0,0,0,No
100593,10048,234.2,"Austin, TX",Travel,20034,2026-03-25 00:21:06.561990,0,0,1,0,No
100594,10098,143.77,"Miami, FL",Retail,20018,2026-03-26 05:45:06.561990,5,1,0,0,No
100595,10035,48.25,"Austin, TX",Retail,20013,2026-03-25 14:50:06.561990,14,0,0,0,No
100596,10081,41.6,"Austin, TX",Grocery,20047,2026-03-30 00:35:06.561990,0,0,1,0,No
100597,10095,210.95,"Houston, TX",Online,20085,2026-03-23 13:07:06.561990,13,1,0,0,No
100598,10023,136.05,"Las Vegas, NV",Retail,20080,2026-03-29 23:59:06.561990,23,1,0,0,Yes
100599,10022,89.01,"Houston, TX",Grocery,20067,2026-03-25 09:30:06.561990,9,1,0,0,No
100600,10061,74.85,"Las Vegas, NV",Travel,20044,2026-03-30 02:28:06.561990,2,1,1,0,No
100601,10095,71.48,"San Antonio, TX",Travel,20018,2026-03-30 08:32:06.561990,8,1,0,0,No
100602,10036,90.62,"Austin, TX",Online,20063,2026-03-26 16:46:06.561990,16,0,0,0,No
100603,10011,107.9,"Dallas, TX",Dining,20065,2026-03-23 23:06:06.561990,23,1,0,0,No
100604,10054,124.66,"Austin, TX",Grocery,20078,2026-03-24 11:11:06.561990,11,0,0,0,No
100605,10012,52.64,"Houston, TX",Dining,20065,2026-03-27 11:39:06.561990,11,1,0,0,No
100606,10022,51.22,"Austin, TX",Travel,20074,2026-03-28 15:42:06.561990,15,0,0,0,No
100607,10088,119.14,"Austin, TX",Travel,20044,2026-03-23 21:20:06.561990,21,0,0,0,No
100608,10098,147.53,"Miami, FL",Gas,20086,2026-03-28 10:54:06.561990,10,1,0,0,No
100609,10029,35.55,"Austin, TX",Gas,20073,2026-03-30 09:06:06.561990,9,0,0,0,No
100610,10016,238.96,"Miami, FL",Gas,20066,2026-03-28 20:17:06.561990,20,1,0,0,No
100611,10061,96.07,"Austin, TX",Gas,20068,2026-03-26 06:14:06.561990,6,0,0,0,No
100612,10083,198.84,"Austin, TX",Retail,20002,2026-03-27 09:27:06.561990,9,0,0,0,No
100613,10088,213.4,"Miami, FL",Gas,20037,2026-03-30 01:16:06.561990,1,1,1,0,No
100614,10085,138.87,"Houston, TX",Retail,20076,2026-03-25 06:50:06.561990,6,1,0,0,No
100615,10012,94.89,"Dallas, TX",Retail,20041,2026-03-29 05:46:06.561990,5,1,0,0,No
100616,10058,249.3,"Austin, TX",Online,20082,2026-03-29 16:38:06.561990,16,0,0,0,No
100617,10018,182.06,"Houston, TX",Retail,20039,2026-03-29 08:10:06.561990,8,1,0,0,No
100618,10048,156.17,"Dallas, TX",Retail,20049,2026-03-28 18:13:06.561990,18,1,0,0,No
100619,10099,73.05,"Houston, TX",Gas,20034,2026-03-24 04:34:06.561990,4,1,1,0,No
100620,10011,180.34,"Austin, TX",Retail,20023,2026-03-23 19:42:06.561990,19,0,0,0,No
100621,10060,221.41,"Las Vegas, NV",Dining,20087,2026-03-23 11:05:06.561990,11,1,0,0,No
100622,10018,58.91,"Dallas, TX",Gas,20016,2026-03-23 16:30:06.561990,16,1,0,0,No
100623,10075,280.13,"Miami, FL",Grocery,20039,2026-03-29 22:05:06.561990,22,1,0,0,No
100624,10008,194.77,"Dallas, TX",Gas,20073,2026-03-24 22:44:06.561990,22,1,0,0,No
100625,10070,164.05,"Dallas, TX",Retail,20065,2026-03-24 14:07:06.561990,14,1,0,0,No
100626,10027,100.72,"Austin, TX",Dining,20043,2026-03-27 19:25:06.561990,19,0,0,0,No
100627,10077,346.04,"Austin, TX",Gas,20022,2026-03-29 00:20:06.561990,0,0,1,0,No
100628,10094,64.71,"Miami, FL",Dining,20005,2026-03-29 10:42:06.561990,10,1,0,0,No
100629,10051,138.61,"Austin, TX",Grocery,20065,2026-03-28 13:38:06.561990,13,0,0,0,No
100630,10082,101.4,"Austin, TX",Travel,20020,2026-03-28 00:47:06.561990,0,0,1,0,No
100631,10015,37.18,"Austin, TX",Grocery,20034,2026-03-29 11:36:06.561990,11,0,0,1,No
100632,10068,59.64,"Austin, TX",Travel,20028,2026-03-27 07:55:06.561990,7,0,0,0,No
100633,10098,210.01,"Las Vegas, NV",Online,20006,2026-03-28 22:29:06.561990,22,1,0,0,No
100634,10011,410.19,"Miami, FL",Travel,20092,2026-03-28 18:50:06.561990,18,1,0,0,No
100635,10024,217.64,"Austin, TX",Online,20052,2026-03-27 00:13:06.561990,0,0,1,0,Yes
100636,10051,182.39,"Austin, TX",Gas,20036,2026-03-29 23:14:06.561990,23,0,0,0,No
100637,10084,423.43,"Dallas, TX",Online,20022,2026-03-29 19:06:06.561990,19,1,0,0,No
100638,10099,54.6,"Houston, TX",Dining,20096,2026-03-28 03:11:06.561990,3,1,1,0,Yes
100639,10052,70.95,"Las Vegas, NV",Online,20007,2026-03-26 12:31:06.561990,12,1,0,0,No
100640,10022,157.72,"Houston, TX",Dining,20075,2026-03-27 01:16:06.561990,1,1,1,0,Yes
100641,10015,140.09,"Austin, TX",Travel,20047,2026-03-29 01:34:06.561990,1,0,1,0,No
100642,10056,142.47,"Houston, TX",Travel,20009,2026-03-27 17:20:06.561990,17,1,0,0,No
100643,10038,86.85,"Las Vegas, NV",Travel,20078,2026-03-26 03:11:06.561990,3,1,1,0,No
100644,10052,144.08,"Dallas, TX",Online,20023,2026-03-26 09:32:06.561990,9,1,0,0,No
100645,10041,25.48,"Dallas, TX",Travel,20089,2026-03-28 02:18:06.561990,2,1,1,0,No
100646,10057,328.25,"Austin, TX",Online,20046,2026-03-24 04:04:06.561990,4,0,1,0,No
100647,10038,159.23,"Dallas, TX",Online,20052,2026-03-27 18:04:06.561990,18,1,0,1,No
100648,10013,224.23,"San Antonio, TX",Retail,20038,2026-03-23 13:21:06.561990,13,1,0,0,No
100649,10094,151.0,"Austin, TX",Retail,20066,2026-03-28 20:18:06.561990,20,0,0,0,No
100650,10004,234.47,"Austin, TX",Online,20065,2026-03-28 20:55:06.561990,20,0,0,0,No
100651,10034,130.96,"Austin, TX",Dining,20005,2026-03-30 05:14:06.561990,5,0,0,0,No
100652,10086,288.14,"Austin, TX",Gas,20020,2026-03-24 12:44:06.561990,12,0,0,0,No
100653,10092,56.61,"Austin, TX",Grocery,20072,2026-03-28 14:26:06.561990,14,0,0,0,No
100654,10074,266.94,"Austin, TX",Retail,20073,2026-03-28 04:30:06.561990,4,0,1,0,No
100655,10017,266.85,"Houston, TX",Online,20035,2026-03-25 23:36:06.561990,23,1,0,0,No
100656,10075,22.41,"Austin, TX",Grocery,20002,2026-03-29 13:59:06.561990,13,0,0,0,No
100657,10008,67.49,"Austin, TX",Retail,20087,2026-03-25 13:27:06.561990,13,0,0,0,No
100658,10073,199.7,"Miami, FL",Gas,20085,2026-03-26 04:33:06.561990,4,1,1,0,No
100659,10057,143.74,"Houston, TX",Dining,20077,2026-03-23 15:36:06.561990,15,1,0,0,No
100660,10016,109.24,"Houston, TX",Online,20041,2026-03-30 08:07:06.561990,8,1,0,0,No
100661,10006,36.05,"Austin, TX",Gas,20044,2026-03-27 15:50:06.561990,15,0,0,0,No
100662,10045,241.94,"Dallas, TX",Retail,20043,2026-03-28 12:17:06.561990,12,1,0,0,No
100663,10012,120.72,"Austin, TX",Online,20090,2026-03-28 00:59:06.561990,0,0,1,0,No
100664,10039,125.99,"San Antonio, TX",Grocery,20032,2026-03-27 02:32:06.561990,2,1,1,0,No
100665,10041,143.78,"Austin, TX",Travel,20059,2026-03-26 08:04:06.561990,8,0,0,0,No
100666,10008,154.78,"Dallas, TX",Dining,20085,2026-03-25 07:25:06.561990,7,1,0,0,No
100667,10049,61.29,"Austin, TX",Retail,20092,2026-03-29 16:02:06.561990,16,0,0,0,No
100668,10026,128.03,"Dallas, TX",Dining,20082,2026-03-24 03:48:06.561990,3,1,1,0,Yes
100669,10065,195.61,"Houston, TX",Online,20082,2026-03-29 17:24:06.561990,17,1,0,0,No
100670,10004,61.08,"Austin, TX",Travel,20069,2026-03-28 03:44:06.561990,3,0,1,0,Yes
100671,10028,300.79,"Austin, TX",Gas,20082,2026-03-29 07:56:06.561990,7,0,0,0,No
100672,10036,256.72,"Houston, TX",Dining,20076,2026-03-26 04:01:06.561990,4,1,1,0,No
100673,10037,96.69,"Las Vegas, NV",Grocery,20025,2026-03-25 01:46:06.561990,1,1,1,0,No
100674,10082,103.09,"San Antonio, TX",Retail,20085,2026-03-25 15:55:06.561990,15,1,0,0,No
100675,10007,187.73,"Austin, TX",Grocery,20020,2026-03-28 06:52:06.561990,6,0,0,0,No
100676,10064,169.91,"Austin, TX",Dining,20099,2026-03-24 11:04:06.561990,11,0,0,0,No
100677,10085,79.01,"Las Vegas, NV",Travel,20001,2026-03-24 12:12:06.561990,12,1,0,0,No
100678,10016,292.64,"Houston, TX",Gas,20046,2026-03-27 12:16:06.561990,12,1,0,0,No
100679,10070,130.93,"Dallas, TX",Gas,20029,2026-03-25 16:45:06.561990,16,1,0,0,No
100680,10088,35.67,"Miami, FL",Grocery,20026,2026-03-30 03:55:06.561990,3,1,1,0,Yes
100681,10044,78.43,"Miami, FL",Online,20070,2026-03-26 06:13:06.561990,6,1,0,0,No
100682,10003,30.35,"Houston, TX",Online,20019,2026-03-24 17:09:06.561990,17,1,0,0,No
100683,10035,860.94,"Austin, TX",Travel,20049,2026-03-30 02:01:06.561990,2,0,1,0,Yes
100684,10069,30.1,"Austin, TX",Gas,20094,2026-03-27 07:24:06.561990,7,0,0,0,No
100685,10030,116.99,"Dallas, TX",Grocery,20022,2026-03-27 14:59:06.561990,14,1,0,0,No
100686,10018,70.55,"Austin, TX",Grocery,20012,2026-03-23 10:08:06.561990,10,0,0,0,No
100687,10060,18.07,"Austin, TX",Grocery,20080,2026-03-28 22:43:06.561990,22,0,0,0,No
100688,10053,354.7,"Austin, TX",Dining,20003,2026-03-24 05:32:06.561990,5,0,0,0,No
100689,10038,62.2,"Austin, TX",Travel,20013,2026-03-25 02:02:06.561990,2,0,1,0,No
100690,10090,212.05,"Dallas, TX",Online,20019,2026-03-25 05:54:06.561990,5,1,0,0,Yes
100691,10073,46.6,"Houston, TX",Online,20012,2026-03-28 00:12:06.561990,0,1,1,0,No
100692,10089,206.9,"Austin, TX",Dining,20002,2026-03-23 15:51:06.561990,15,0,0,0,No
100693,10018,15.7,"Austin, TX",Retail,20089,2026-03-27 11:45:06.561990,11,0,0,0,No
100694,10038,370.18,"Miami, FL",Dining,20089,2026-03-30 08:49:06.561990,8,1,0,0,No
100695,10066,105.06,"Austin, TX",Travel,20081,2026-03-25 17:46:06.561990,17,0,0,0,No
100696,10044,45.35,"San Antonio, TX",Grocery,20095,2026-03-27 22:24:06.561990,22,1,0,0,No
100697,10012,319.11,"Miami, FL",Dining,20077,2026-03-25 04:58:06.561990,4,1,1,0,No
100698,10091,80.05,"Austin, TX",Grocery,20046,2026-03-26 01:49:06.561990,1,0,1,0,No
100699,10057,31.81,"Houston, TX",Travel,20002,2026-03-26 14:37:06.561990,14,1,0,0,No
100700,10019,146.85,"Las Vegas, NV",Travel,20000,2026-03-27 01:56:06.561990,1,1,1,0,Yes
100701,10091,87.81,"Austin, TX",Gas,20089,2026-03-29 03:28:06.561990,3,0,1,0,No
100702,10071,133.55,"Houston, TX",Grocery,20023,2026-03-23 12:32:06.561990,12,1,0,0,No
100703,10060,202.7,"Austin, TX",Online,20034,2026-03-29 10:58:06.561990,10,0,0,0,No
100704,10038,92.86,"Austin, TX",Dining,20013,2026-03-24 00:33:06.561990,0,0,1,0,No
100705,10000,233.88,"San Antonio, TX",Travel,20066,2026-03-25 20:45:06.561990,20,1,0,0,No
100706,10002,211.84,"Miami, FL",Grocery,20012,2026-03-26 02:35:06.561990,2,1,1,0,Yes
100707,10076,1.83,"San Antonio, TX",Retail,20046,2026-03-24 07:44:06.561990,7,1,0,0,No
100708,10091,288.93,"Austin, TX",Gas,20049,2026-03-28 16:39:06.561990,16,0,0,0,No
100709,10061,109.5,"Austin, TX",Retail,20077,2026-03-26 18:37:06.561990,18,0,0,0,No
100710,10062,201.23,"Houston, TX",Travel,20084,2026-03-28 01:14:06.561990,1,1,1,0,No
100711,10024,72.05,"Austin, TX",Retail,20025,2026-03-25 02:55:06.561990,2,0,1,0,No
100712,10055,138.42,"Dallas, TX",Retail,20002,2026-03-26 11:09:06.561990,11,1,0,0,No
100713,10032,76.68,"Houston, TX",Gas,20050,2026-03-29 08:14:06.561990,8,1,0,0,No
100714,10037,76.27,"Dallas, TX",Gas,20039,2026-03-25 09:08:06.561990,9,1,0,0,No
100715,10005,75.87,"Houston, TX",Gas,20067,2026-03-28 04:18:06.561990,4,1,1,0,No
100716,10057,52.87,"Austin, TX",Gas,20035,2026-03-30 06:49:06.561990,6,0,0,0,No
100717,10043,330.54,"Austin, TX",Retail,20050,2026-03-27 13:28:06.561990,13,0,0,0,No
100718,10044,83.97,"Austin, TX",Online,20000,2026-03-24 02:30:06.561990,2,0,1,0,Yes
100719,10031,77.49,"Houston, TX",Online,20032,2026-03-29 02:15:06.561990,2,1,1,0,No
100720,10044,210.42,"Dallas, TX",Gas,20006,2026-03-25 20:14:06.561990,20,1,0,0,No
100721,10060,33.47,"San Antonio, TX",Dining,20051,2026-03-29 00:40:06.561990,0,1,1,0,No
100722,10046,85.22,"San Antonio, TX",Grocery,20010,2026-03-26 00:51:06.561990,0,1,1,0,No
100723,10020,93.8,"Las Vegas, NV",Travel,20026,2026-03-24 19:30:06.561990,19,1,0,0,No
100724,10079,49.02,"Austin, TX",Dining,20013,2026-03-28 22:09:06.561990,22,0,0,0,No
100725,10084,20.64,"Austin, TX",Travel,20085,2026-03-25 13:51:06.561990,13,0,0,0,No
100726,10074,138.33,"Austin, TX",Dining,20079,2026-03-26 12:32:06.561990,12,0,0,0,No
100727,10035,176.91,"Dallas, TX",Dining,20045,2026-03-25 17:34:06.561990,17,1,0,0,No
100728,10098,111.36,"Austin, TX",Online,20075,2026-03-29 11:26:06.561990,11,0,0,0,No
100729,10018,325.75,"San Antonio, TX",Grocery,20009,2026-03-24 01:27:06.561990,1,1,1,0,No
100730,10019,157.69,"Houston, TX",Dining,20023,2026-03-27 18:11:06.561990,18,1,0,0,Yes
100731,10056,120.35,"Las Vegas, NV",Gas,20060,2026-03-29 06:36:06.561990,6,1,0,0,No
100732,10017,173.66,"Las Vegas, NV",Travel,20017,2026-03-24 17:40:06.561990,17,1,0,0,No
100733,10046,88.76,"Austin, TX",Online,20085,2026-03-28 21:27:06.561990,21,0,0,0,No
100734,10048,240.23,"Austin, TX",Travel,20008,2026-03-25 17:28:06.561990,17,0,0,0,No
100735,10013,92.63,"Houston, TX",Gas,20016,2026-03-23 23:37:06.561990,23,1,0,0,No
100736,10014,85.56,"Austin, TX",Gas,20057,2026-03-26 17:14:06.561990,17,0,0,0,No
100737,10030,157.67,"Austin, TX",Dining,20012,2026-03-28 17:02:06.561990,17,0,0,0,No
100738,10000,86.39,"Dallas, TX",Gas,20049,2026-03-23 23:06:06.561990,23,1,0,0,No
100739,10053,17.02,"Austin, TX",Grocery,20005,2026-03-26 05:39:06.561990,5,0,0,0,No
100740,10002,179.09,"Houston, TX",Gas,20084,2026-03-28 19:53:06.561990,19,1,0,0,No
100741,10015,218.74,"Dallas, TX",Dining,20050,2026-03-29 02:43:06.561990,2,1,1,0,No
100742,10086,104.86,"Austin, TX",Travel,20035,2026-03-25 14:23:06.561990,14,0,0,0,No
100743,10056,151.47,"Austin, TX",Gas,20070,2026-03-26 21:31:06.561990,21,0,0,0,No
100744,10074,96.24,"Austin, TX",Online,20099,2026-03-26 05:35:06.561990,5,0,0,0,No
100745,10011,138.19,"Dallas, TX",Online,20024,2026-03-28 16:19:06.561990,16,1,0,0,No
100746,10073,56.6,"Austin, TX",Online,20010,2026-03-29 11:13:06.561990,11,0,0,0,No
100747,10095,503.62,"Miami, FL",Travel,20043,2026-03-25 15:14:06.561990,15,1,0,0,No
100748,10015,419.93,"Austin, TX",Retail,20013,2026-03-27 08:01:06.561990,8,0,0,0,No
100749,10071,49.08,"Austin, TX",Online,20028,2026-03-23 19:42:06.561990,19,0,0,0,No
100750,10075,120.39,"Austin, TX",Online,20073,2026-03-29 01:42:06.561990,1,0,1,0,No
100751,10023,144.01,"Austin, TX",Retail,20049,2026-03-26 12:46:06.561990,12,0,0,0,No
100752,10027,148.61,"Austin, TX",Travel,20004,2026-03-24 17:09:06.561990,17,0,0,0,No
100753,10007,244.03,"Houston, TX",Online,20071,2026-03-27 05:33:06.561990,5,1,0,0,No
100754,10091,78.17,"Houston, TX",Dining,20068,2026-03-24 09:00:06.561990,9,1,0,0,No
100755,10035,170.96,"Austin, TX",Travel,20087,2026-03-29 17:41:06.561990,17,0,0,0,No
100756,10089,108.09,"Austin, TX",Online,20056,2026-03-27 04:12:06.561990,4,0,1,0,No
100757,10007,34.74,"Dallas, TX",Online,20025,2026-03-29 02:07:06.561990,2,1,1,0,No
100758,10057,203.35,"Houston, TX",Retail,20005,2026-03-26 22:22:06.561990,22,1,0,0,No
100759,10059,119.79,"Austin, TX",Dining,20015,2026-03-29 18:40:06.561990,18,0,0,0,No
100760,10049,103.18,"San Antonio, TX",Travel,20059,2026-03-27 18:47:06.561990,18,1,0,0,Yes
100761,10027,114.44,"Austin, TX",Gas,20099,2026-03-24 19:00:06.561990,19,0,0,0,No
100762,10091,206.16,"San Antonio, TX",Grocery,20011,2026-03-27 21:27:06.561990,21,1,0,0,No
100763,10040,66.9,"Austin, TX",Dining,20074,2026-03-26 17:23:06.561990,17,0,0,0,No
100764,10099,37.6,"Austin, TX",Gas,20002,2026-03-28 16:39:06.561990,16,0,0,0,No
100765,10063,81.81,"Las Vegas, NV",Dining,20062,2026-03-26 20:04:06.561990,20,1,0,0,No
100766,10026,146.64,"Austin, TX",Gas,20063,2026-03-24 17:31:06.561990,17,0,0,0,No
100767,10062,78.31,"San Antonio, TX",Gas,20061,2026-03-24 02:35:06.561990,2,1,1,0,No
100768,10016,160.9,"Austin, TX",Dining,20005,2026-03-27 01:12:06.561990,1,0,1,0,No
100769,10072,170.77,"Houston, TX",Retail,20018,2026-03-29 00:10:06.561990,0,1,1,0,No
100770,10032,109.42,"Miami, FL",Dining,20017,2026-03-27 21:34:06.561990,21,1,0,0,No
100771,10083,168.45,"Austin, TX",Dining,20079,2026-03-25 22:08:06.561990,22,0,0,0,No
100772,10076,120.95,"San Antonio, TX",Gas,20086,2026-03-24 04:07:06.561990,4,1,1,0,No
100773,10091,129.3,"Houston, TX",Grocery,20042,2026-03-29 09:50:06.561990,9,1,0,0,No
100774,10028,165.37,"Houston, TX",Gas,20072,2026-03-23 10:24:06.561990,10,1,0,0,Yes
100775,10012,134.55,"Houston, TX",Online,20002,2026-03-30 03:08:06.561990,3,1,1,0,No
100776,10045,30.84,"Miami, FL",Dining,20071,2026-03-24 04:23:06.561990,4,1,1,0,No
100777,10034,373.56,"Austin, TX",Travel,20037,2026-03-28 04:05:06.561990,4,0,1,0,No
100778,10005,136.9,"Austin, TX",Dining,20067,2026-03-25 06:01:06.561990,6,0,0,0,No
100779,10081,61.38,"Miami, FL",Retail,20075,2026-03-29 09:05:06.561990,9,1,0,0,No
100780,10068,172.11,"San Antonio, TX",Travel,20043,2026-03-28 19:08:06.561990,19,1,0,0,No
100781,10046,385.75,"Austin, TX",Gas,20094,2026-03-25 18:57:06.561990,18,0,0,0,No
100782,10024,73.53,"Houston, TX",Retail,20088,2026-03-28 14:21:06.561990,14,1,0,0,No
100783,10065,446.14,"Houston, TX",Dining,20079,2026-03-24 08:38:06.561990,8,1,0,0,No
100784,10009,215.5,"Austin, TX",Gas,20062,2026-03-27 20:46:06.561990,20,0,0,0,No
100785,10055,23.48,"Austin, TX",Gas,20041,2026-03-26 13:25:06.561990,13,0,0,0,No
100786,10029,466.98,"Dallas, TX",Online,20063,2026-03-26 23:29:06.561990,23,1,0,0,No
100787,10004,23.71,"Austin, TX",Online,20053,2026-03-23 10:09:06.561990,10,0,0,0,Yes
100788,10032,142.13,"San Antonio, TX",Grocery,20077,2026-03-29 05:46:06.561990,5,1,0,0,No
100789,10064,112.48,"San Antonio, TX",Online,20076,2026-03-29 05:03:06.561990,5,1,0,0,No
100790,10017,50.65,"Austin, TX",Travel,20070,2026-03-26 10:37:06.561990,10,0,0,0,No
100791,10095,192.27,"Austin, TX",Gas,20075,2026-03-25 21:14:06.561990,21,0,0,0,No
100792,10048,297.84,"Austin, TX",Online,20036,2026-03-28 23:55:06.561990,23,0,0,0,No
100793,10010,33.24,"Austin, TX",Grocery,20003,2026-03-26 06:29:06.561990,6,0,0,0,No
100794,10084,341.41,"Dallas, TX",Dining,20001,2026-03-29 21:06:06.561990,21,1,0,0,No
100795,10025,213.68,"Austin, TX",Travel,20098,2026-03-26 22:47:06.561990,22,0,0,0,No
100796,10062,326.19,"Houston, TX",Online,20043,2026-03-29 13:00:06.561990,13,1,0,0,No
100797,10088,122.59,"Austin, TX",Gas,20066,2026-03-24 22:19:06.561990,22,0,0,0,No
100798,10085,459.82,"Austin, TX",Dining,20067,2026-03-29 20:34:06.561990,20,0,0,0,No
100799,10058,162.08,"Austin, TX",Gas,20075,2026-03-29 11:41:06.561990,11,0,0,0,No
100800,10026,156.11,"Austin, TX",Dining,20082,2026-03-27 01:08:06.561990,1,0,1,0,No
100801,10048,152.33,"Austin, TX",Travel,20073,2026-03-24 05:59:06.561990,5,0,0,0,Yes
100802,10076,27.87,"Austin, TX",Gas,20061,2026-03-24 20:33:06.561990,20,0,0,0,No
100803,10032,190.9,"Miami, FL",Online,20000,2026-03-25 18:02:06.561990,18,1,0,0,No
100804,10097,44.48,"San Antonio, TX",Online,20016,2026-03-25 02:42:06.561990,2,1,1,0,No
100805,10098,52.47,"Austin, TX",Grocery,20015,2026-03-29 12:52:06.561990,12,0,0,0,No
